中国共产党河北金融学院第二次代表大会隆重开幕,勇担使命绘就新蓝图，奋发图强谱写新篇章。5月29日上午8:30，中国共产党河北金融学院第二次代表大会在第一报告厅隆重开幕。报告厅雄伟庄严，会场气氛隆重热烈。主席台上方悬挂着“中国共产党河北金融学院第二次代表大会”的会标，屏幕正中是镰刀和锤头组成的党徽，10面鲜艳的红旗分列两侧，与党徽交相辉映。会场大厅内悬挂题写着“牢记初心使命 潜心立德树人 为建设金融特色鲜明的高水平应用型财经大学而不懈奋斗”的横幅标语。省委督导组有关同志，中共保定市委组织部部务会成员、市委副县级组织员梁丽英同志，中共保定市委组织部组织指导处副处长王芳同志出席大会。来自学校不同工作岗位的九个代表团的正式代表以及列席人员齐聚一堂，共商学校改革与发展大计。本次大会共有正式代表150名，实际到会150名，符合规定人数。学校省市人大代表、政协委员，民主党派代表，离任校领导及部分中层干部列席了开幕会。大会由校长陈志强同志主持。陈志强同志宣布中国共产党河北金融学院第二次代表大会开幕！全场起立，奏唱《中华人民共和国国歌》。梁丽英同志代表中共保定市委向中国共产党河北金融学院第二次代表大会的召开表示热烈祝贺，对学校积极推动保定建设、创新驱动经济强市做出的贡献表示感谢，希望学校以第二次党代会的召开为契机，深入贯彻落实习近平新时代中国特色社会主义思想，全面加强党的建设，切实履行管党治党主体责任，团结带领全体党员和广大师生继续努力奋斗，为河北省保定市的发展建设作出更大的贡献。杨兆廷同志代表中共河北金融学院第一届委员会向大会作了题为《牢记初心使命 潜心立德树人 为建设金融特色鲜明的高水平应用型财经大学而不懈奋斗》的工作报告。报告共分三个部分：一是第一次党代会以来的工作回顾；二是办学共识、奋斗目标与发展方略；三是加强党的全面领导，学校工作再创新辉煌。杨兆廷在报告中指出：中国共产党河北金融学院第二次代表大会是在中国特色社会主义进入新时代、高等教育迈入新阶段、全校事业发展呈现新局面的关键时期召开的一次十分重要的会议。本次大会的主题是：高举习近平新时代中国特色社会主义思想伟大旗帜，全面贯彻党的十九大精神，深入落实全国、全省教育大会精神，团结动员全校共产党员和广大师生员工，牢记初心使命，潜心立德树人，深化改革创新，加快内涵发展，为建设金融特色鲜明的高水平应用型财经大学不懈奋斗!报告从把定发展航向，办学治校能力跨越提升；加强内涵建设，综合办学实力明显增强；坚持全面从严治党，党建与思想政治工作卓有成效三个方面对学校第一次党代会以来的工作进行了回顾总结。分别从坚持党的全面领导，办学层次跃上新台阶；坚持统领全局，科学发展创出新局面；坚持依法治校，治理水平达到新高度；坚持文化引领，环境育人展现新格局等四个方面总结了我校办学治校能力的新突破。从高质量通过教育部本科教学水平合格评估、应用型人才培养质量稳步提高、学科专业建设大步向前、产教融合不断深化、师资队伍建设成效显著、科学研究水平大幅提升、对接服务国家重大战略积极作为、国际交流合作与开放办学进程显著加快、办学条件和服务保障能力持续提升等九方面总结了学校综合办学实力的新跨越。从政治统领作用全面加强、思想理论武装成效明显、基层党建工作扎实有力、干部队伍建设持续加强、党风廉政建设深入推进、统战群团工作不断加强等六方面总结了我校党建和思想政治工作取得的成就。报告总结了六年来我校在办学过程中形成的“六点共识”。一是必须不断加强新时代党对学校工作的全面领导；二是必须不断夯实立德树人根本任务；三是必须始终坚持植根行业，凝练办学特色；四是必须始终坚持改革创新，激发办学活力；五是必须始终坚持服务国家，抢占发展机遇；六是必须始终坚持群众路线，紧紧依靠师生。报告分析了学校目前所处的发展阶段及其特征，实事求是地指出了我校面临的重要发展机遇和挑战，提出了学校未来五年的战略目标：以习近平新时代中国特色社会主义思想为指导，全面贯彻党的十九大精神，深入落实全国、全省教育大会精神，紧紧围绕立德树人的根本任务，加快内涵建设，未来五年，我们要筑牢办学基础，适度扩大办学规模，提升办学层次，增强办学实力，力争成为河北省高素质应用型人才培养的知名院校、高水平应用型科学研究的重要基地、高质量经济社会服务的重要源泉、高层次国际交流合作的示范园地，为建成金融特色鲜明的高水平应用型财经大学奠定坚实基础。为实现这一目标，学校着眼于未来五年，秉持“六点共识”，深入贯彻实施“党建领校、特色立校、质量兴校、人才强校、依法治校”办学理念，形成“1331”发展方略。围绕一个总纲：落实立德树人根本任务，加快建设金融特色鲜明的高水平应用型财经大学。打好三项攻坚战：一是获批硕士学位授权单位，二是加强高层次人才引育，三是努力建设国家和河北省一流专业和精品课程。建设三支队伍：紧紧围绕立德树人根本任务，全面加强中层干部队伍、教师队伍和学生骨干队伍建设，提高育人质量。完善一个体系：不断完善“四驱动态自优化”财经应用创新型人才培养模式，构建全员、全程、全方位、全动力协同育人体系。报告特别就加强党的全面领导，助力学校工作再创新辉煌做出了九方面部署。一是要全面加强党的建设，保障党的领导作用发挥；二是要加强思政和意识形态工作，筑牢理想信念根基；三是要坚持正确用人导向，打造高素质专业化干部队伍；四是要提高教书育人能力，建设高素质教师队伍；五是要落实立德树人根本任务，培养卓越应用型人才；六是要对接京津冀协同发展和雄安新区建设，全面提高科研创新服务能力；七是要全面推进开放办学，深化国际交流合作；八是要全面加强文化建设，提升发展软实力；九是要全面深化综合改革，完善治理保障体系。最后，杨兆廷强调，山再高，往上攀，总能登顶；路再长，走下去，定能到达。新时代是奋斗者的时代，我们都是披荆斩棘、风雨兼程的追梦人。让我们紧密地团结在以习近平同志为核心的党中央周围，高举习近平新时代中国特色社会主义思想伟大旗帜，秉承“明德守信、求真尚行”的校训，以坚如磐石的信心、只争朝夕的劲头、永不懈怠的状态，一往无前，为建设金融特色鲜明的高水平应用型财经大学不懈奋斗！为实现中华民族伟大复兴的中国梦不懈奋斗！大会还书面审议了中国共产党河北金融学院纪律检查委员会题为《忠诚履行职责 推进全面从严治党向纵深发展》的工作报告。在接下来的日程安排中，大会及各代表团会议将讨论并审议党委工作报告、纪委工作报告和关于党费收缴、使用和管理情况的报告，选举产生新一届“两委”委员等。
中国共产党河北金融学院第二次代表大会召开预备会议,5月28日下午3:30，我校在第一报告厅召开中国共产党河北金融学院第二次代表大会预备会议，校领导、各代表团代表参加了会议。本次大会应到代表150人，实到代表150人，符合规定人数。会议由党委副书记刘文艳主持。首先，与会人员集中收看了换届纪律警示教育专题片《警钟》《镜鉴》。随后，会议听取并通过丁全忠同志代表第二次党代会代表资格审查小组所作的《中国共产党河北金融学院第二次代表大会代表资格审查小组关于代表资格的审查报告》。报告指出，中国共产党河北金融学院第二次代表大会代表的选举工作，认真贯彻执行了民主集中制原则。各选举单位精心部署，认真组织实施。代表候选人的酝酿提名，坚持自下而上、上下结合、充分酝酿、反复协商的原则，广泛听取各方面的意见。代表的产生，严格按照《中国共产党章程》和中央有关规定办理，采用无记名投票方式，实行差额选举。代表资格审查小组认为，21个选举单位选出的150名代表，均符合《中国共产党章程》和校党委关于河北金融学院第二次代表大会代表选举工作的有关规定，符合代表条件，代表资格有效。之后，会议以举手表决方式，通过了大会主席团名单和大会秘书长名单。会议还通过了《中国共产党河北金融学院第二次代表大会议程》。主席团第一次会议后，大会复会并宣布主席团第一次会议通过的大会副秘书长、列席人员和来宾名单，大会执行主席分组名单，大会日程，党费收缴、使用和管理情况报告。根据大会日程安排，中国共产党河北金融学院第二次代表大会正式会议将于5月29日上午开幕，会期1天，5月29日下午闭幕。
我校国际教育学院举行“喜迎党代会、欢庆六一节”家庭趣味运动会,5月25日，为以饱满的热情迎接即将到来的中国共产党河北金融学院第二次代表大会的召开，同时为我校国际教育学院40余名孩子庆祝六一儿童节，国际教育学院在第一田径场举办了一次别开生面的家庭趣味运动会，30余名教师带着孩子和家属踊跃参加。趣味运动会设计了儿童套圈、保龄球游戏，亲子接力游戏，教工踢毽子、运球跑项目等。教职工踊跃参加，宝爸宝妈们互相传授育儿经验，比赛现场欢声笑语此起彼伏，洋溢着一片欢乐祥和的气氛。本次活动极大丰富了我校国际教育学院教职工的文化生活，充分彰显了教师之间的友爱、家庭内部的关爱和孩子们的可爱，有利于增进教师家庭之间的沟通与交流，创造温馨和谐、互助友爱的工作环境。
【喜报】我校在2019年“挑战杯”河北省大学生课外学术科技作品竞赛中喜获佳绩,5月25日-26日，由共青团河北省委、河北省教育厅、河北省科学技术协会、河北省社会科学院、河北省学生联合会主办，东北大学秦皇岛分校承办的2019年“挑战杯”河北省大学生课外学术科技作品竞赛终审决赛在秦皇岛市举办。我校团委书记康绍大、副书记吴娟频及各团队指导教师、参赛团队代表等10余名师生到现场参赛观摩。我校高度重视大学生创新创业工作，学校领导多次就“挑战杯”有关工作作出批示，强调要全力以赴做好“挑战杯”各项工作，并询问各项工作的进展落实情况。我校团委于2018年6月下发了《关于开展2019年“挑战杯”大学生课外学术科技作品竞赛校内赛活动的通知》，经过校级初赛、复赛、决赛的层层角逐，共有25件作品晋级决赛，其中哲学社会科学类社会调查报告和学术论文23件，科技制作A类作品2件。最终，来自金融系、保险系、信息管理与工程系、管理系、学生处的五件团队作品入围终审决赛，并获得河北省一等奖，其余20件作品分获二、三等奖，我校荣获省级“优秀组织奖”。“挑战杯”大学生课外学术科技作品竞赛被誉为中国大学生科技创新创业的“奥林匹克”盛会，是目前国内大学生最关注最热门的全国性竞赛，也是全国最具代表性、权威性、示范性、导向性的大学生竞赛。2019年“挑战杯”河北省大学生课外学术科技作品竞赛直接参与大学生超过3万人，共收到全省70余所高校的2000多件参赛作品。经过初审和复赛的层层选拔，48所高校的246件作品脱颖而出进入终审决赛。<img alt="" src="/wwwfile/newsimg/20190527221200047.jpg" /> 现场展示和评委质询<img alt="" src="/wwwfile/newsimg/20190527221400000.png" /> 合影留念
美国玛瑞埃塔大学国际领导力研究中心师生代表团来我校访问,5月16日-23日，美国玛瑞埃塔大学国际领导力研究中心主任Gama Perruci、教务长Janet Bland、中国学院院长易小熊、亚洲研究中心主任张妮及学生代表一行来我校进行了为期一周的学术交流与访问。本次来访学术交流活动丰富，成果丰硕。首先，代表团成员参加了我校举办的第四届京津冀金融协同发展论坛，发表了题为“培养人工智能时代的领导者”“高等教育合作伙伴关系对社会的推动力量”的主旨演讲，同与会专家学者共同探讨了京津冀协同发展的战略意义和美好蓝图。随后，代表团与我校管理系教师、会计系师生，围绕领导力研究、公司治理以及企业社会责任、税收体系等内容进行了深入研讨。之后，代表团与我校选派教师和学生代表进行了座谈交流，与会人员介绍了彼此的教学体验和校园生活。会后，来访客人参观了我校金融博物馆，了解了中国货币金融的发展历程，对中华民族的智慧与才能表示钦佩。学术交流活动之余，代表团积极开展调研，多方位感受和了解中国的经济发展情况与文化内涵。在我校党委书记杨兆廷的带领下，代表团参观了雄安新区市民服务中心及规划展览中心，详细了解了雄安新区千年大计的战略定位以及高起点规划、高标准建设的发展理念，对雄安新区展现出的“雄安速度”和“雄安质量”赞不绝口。此外，代表团实地参观了我校实习基地——中国银行保定分行智慧银行、巨力集团、刘伶醉文化园等当地产业，切身感受了中国银行业和金融业人工智能的发展和应用，学习了中国生产企业先进的管理模式和优秀的企业文化。其中，刘伶醉文化园千年古烧酒的特色、源远流长的文化底蕴深深吸引了玛瑞埃塔大学师生，五千年中华文明和新时代工匠精神在他们心中留下深刻烙印。美国玛瑞埃塔大学于2018年4月正式与我校开展校际合作，今年1月成为我校教师海外研修基地。我校已有2名教师、1名学生赴玛瑞埃塔大学讲学、交流。此次访问交流，有利于加强两校在学术科研领域的合作，推动两校合作伙伴关系向高定位、全方面、深层次方向发展。
【喜报】我校教师在河北省第二届高校青年教师思想政治理论课授课大赛决赛中喜获佳绩,近日，由河北省教育厅、河北省教科文卫工会主办的“河北省第二届青年教师思想政治理论课授课大赛”决赛于4月10日在河北工程技术学院举行。我校马克思主义学院3名青年教师参加比赛并喜获佳绩。此次竞赛全省共有400多名青年思想政治理论课教师参赛。在我校马克思主义学院的精心组织和全力支持下，参赛教师依托所在教研室，认真进行集体备课、准备竞赛材料，积极备战，3位参赛青年教师顺利通过教学视频初赛。在决赛中，我校参赛教师积极渗透新的教学理念，熟练运用各种教学方法，充分展示了扎实的教学基本功和良好的精神风貌，呈现出一堂堂精彩的思想政治理论课。最终，马克思主义学院教师李秋生获“中国近现代史纲要”（本科）课程组一等奖，付玉获“思想道德修养与法律基础”（本科）课程组二等奖，闫博荣获“形势与政策”（本科）课程组三等奖，河北金融学院获得本届大赛优秀组织奖。此次比赛获奖是我校加强青年教师队伍建设，夯实授课基本功，提升课堂授课综合素质和专业化水平，淘汰“水课”、打造“金课”的体现。我校马克思主义学院将以此次大赛为契机，进一步学习领会习近平总书记在全国学校思想政治理论课教师座谈会上的重要讲话精神，继续全面推进习近平新时代中国特色社会主义思想进教材、进课堂、进头脑，充分发挥思想政治理论课作为大学生思想政治教育主渠道作用，继续打好提高学校思想政治理论课质量和水平攻坚战，让教师更有能力、更有信心讲好思政课，当好学生的引路人。
我校与邯郸市丛台区人民政府召开校政金融合作座谈会,5月23日，邯郸市丛台区常务副区长陈国庆一行来我校走访并参加校政金融合作座谈会。我校副校长韩景旺，科研处、金融研究所、河北省科技金融协同创新中心等部门负责人参加会议，会议由金融研究所所长杨蕾主持。首先，韩景旺对来访客人表示热烈欢迎，并介绍了我校科研平台建设、科学研究和服务社会等方面的情况，特别是近年来我校在校政合作方面的最新成果。随后，陈国庆对邯郸市丛台区的金融工作及丛台金融“一中心三机构”（邯郸金融创新与服务中心、邯郸金融超市、邯郸金融科技中心、邯郸金融研究院）建设的设想作了简要介绍，并表达了与我校建立校政长期合作意向的愿望。之后，双方就《丛台金融创新与稳定三年行动计划》专项方案起草与制定，以及如何借势雄安加快发展等后续合作模式及合作细节问题进行了交流探讨。此次与邯郸市丛台区的座谈交流有利于提升我校科学研究能力和服务地方经济社会发展的能力，助力校政合作再上新台阶。<img alt="" src="/wwwfile/newsimg/20190526204900017.jpg" /> 校政金融合作座谈会现场<img alt="" src="/wwwfile/newsimg/20190526205400054.jpg" /> 副校长韩景旺讲话<img alt="" src="/wwwfile/newsimg/20190526205000009.jpg" /> 邯郸市丛台区常务副区长陈国庆讲话
我校辅导员发展中心举办系列专题讲座,近日，为充分发挥我校辅导员发展中心的凝聚、整合、交流、提升作用，切实提升辅导员职业能力和专业素养，做好学生的人生导师和健康成长的知心朋友，在党委学生工作部的指导下，辅导员发展中心本学期连续举办了四期系列专题讲座。第一期讲座由管理系辅导员郑琳娜、保险系辅导员张琛麟和会计系辅导员王璐主讲，三位老师结合参加河北省第五届高校辅导员职业技能大赛的体会，分享了个人心得和备战技巧，为我校辅导员日常工作和参加大赛提供了经验指导；第二期主题活动采取小组讨论形式，与会人员围绕职称评聘等辅导员队伍关心的热点问题进行了集中讨论；第三期专题讲座邀请金融系辅导员于涛、信息管理与工程系魏晓光两位老师，结合个人申报省部级课题的经验，进行了“辅导员如何搞好科研”主题分享；第四期活动邀请了经济贸易系党总支书记周晓娟为大家作了题为“青春——陪伴成长”的专题讲座，周晓娟结合个人的工作经历，为大家讲述了如何提升与创新本职工作，更好拓展格局、开拓视野，做新时代的合格辅导员。系列专题讲座让辅导员交流了工作经验、了解了前沿信息，有助于我校辅导员队伍专业化和专家化建设。接下来，我校党委学生工作部将结合辅导员工作特点，通过户外素质拓展、校外交流等形式，不断提升辅导员的政治素养和专业能力，助力学校发展和学生成长成才。
我校信息管理与工程系举办“中国金融科技与数字普惠金融”“监管科技”专题报告会,5月23日，我校信息管理与工程系举办“中国金融科技与数字普惠金融”“监管科技”专题报告会。党委常委朱连才，中关村互联网金融研究院院长刘勇，第四范式合伙人、执行副总裁、中国互联网金融协会金融科技专委会副主任委员杜宁，启迪科技服务集团副总裁蒋永庆，保定金融谷总经理李建军、战略发展部总监李瑞静以及信息管理与工程系100名师生代表参加会议。报告会由信息管理与工程系党总支书记秦响应主持。首先，朱连才致辞。他指出，我校一直关注金融科技的发展，并在金融科技领域的人才培养和前沿应用方面做了诸多颇有意义的尝试和探索，希望以此为契机，加强与中关村互联网金融研究院、第四范式、启迪科技服务集团以及保定金融谷的密切联系与深入合作，企、校、研三方整合优势资源，共同为金融科技行业健康、规范、可持续发展提供智力支持，共同为金融科技人才培养做出积极贡献。随后，朱连才分别为刘勇、杜宁、蒋永庆颁发河北金融学院客座教授聘书。<img alt="" src="/wwwfile/newsimg/20190526203600032.png" /> 党委常委朱连才致辞<img alt="" src="/wwwfile/newsimg/20190526203700037.png" /> 颁发河北金融学院客座教授聘书之后，刘勇、杜宁分别围绕“中国金融科技与数字普惠金融”“监管科技”为师生作报告。刘勇从金融科技国内外行业发展现状入手，对金融科技的最新技术、金融科技创新应用与实践、数字普惠金融发展概况与趋势等内容进行了详细介绍。杜宁从学生专业学习以及技术演进等多个角度，跟大家分享了金融科技的前沿动态和发展方向，结合自己在中国人民银行科技司的实际工作经历，重点阐述了中国监管科技生态布局、监管科技发展现状与应用、监管科技实施策略与发展原则，并为大家展望了监管科技的发展前景。最后，刘勇、杜宁、蒋永庆和现场师生进行了互动与交流，三位嘉宾从互联网金融专业建设、人才培养以及专业学习等方面深入浅出地解答了师生的提问。<img alt="" src="/wwwfile/newsimg/20190526203800018.jpg" /> 专题讲座现场<img alt="" src="/wwwfile/newsimg/20190526204000016.png" /> 与师生互动交流此次报告会为金融科技前沿专题系列报告之二，我校信息管理与工程系将继续坚持“面向行业办专业、校企协同共育人才”的培养思路，努力构建校企合作的长效机制。<img alt="" src="/wwwfile/newsimg/20190526203900041.png" /> 合影留念
党委书记杨兆廷主持召开座谈会征求学校第二次党代会党委工作报告意见,5月24日-25日，河北金融学院党委书记杨兆廷主持召开多场专题座谈会，征求学校第二次党代会党委工作报告意见，副校长王伟和学校各职能部门党政领导干部，各系（院）部负责人，学校教授、博士代表，民主党派人士代表出席会议，会议由党委书记杨兆廷主持。会上，杨兆廷简要介绍了党委工作报告的结构框架和主体内容，并指出形成一份高质量、高水平的工作报告是党代会的重点工作之一。为进一步修改完善党委工作报告，使报告形成过程成为上下互动、群策群力的过程，成为凝心聚力、共谋发展的过程，使报告更富有科学性、指导性和前瞻性，真正反映广大党员和师生员工对学校未来发展的共同期待，希望与会人员结合本职工作，站在学校全局的角度对党委工作报告找问题、提建议。座谈会气氛民主、务实，与会人员认真研读了报告，一致认为工作报告中，工作成绩鼓舞人心，经验总结实事求是，对学校未来的战略目标和发展路径定位准确，符合学校当前的发展形势，反应并代表了师生员工的心声。之后，与会人员从报告的整体结构、局部细节、内容的补充和精简等方面，围绕人才培养、科学研究、社会服务、党的建设、师资建设、学科建设、教风学风建设、管理体制改革、办学特色等内容，提出了进一步修改完善的意见和建议。杨兆廷与大家亲切交谈，听取意见，热烈讨论。他表示大家对报告提出了很多中肯的意见和建议，充分体现了大家对学校建设和发展的关心，学校党委一定会认真加以研究和吸纳，希望大家继续关注党委工作报告的修改和完善工作，通过共同努力，使党委工作报告真正成为反映全校师生员工意愿、指引学校未来科学发展的纲领性文件。杨兆廷强调，学校党委在今后的工作中将继续加强调研，广泛征求师生员工对学校发展的意见建议，领导班子成员齐心协力，全体师生员工同心同德，为建设金融特色鲜明的高水平应用型财经大学不懈奋斗！
我校金融系举办2018-2019学年学风建设表彰大会,近日，我校金融系在第一报告厅举办“筑梦青春 金彩有你”2018-2019学年学风建设表彰大会。党委副书记刘文艳，学生处处长郭欣，教务处处长郑艳娟，团委书记康绍大，金融系党总支书记田晓丽、主任鲍静海、副主任胡继成以及师生代表参加活动。首先，田晓丽对金融系2018-2019学年的学风建设成果进行了回顾，从党风引领、考风抓手、舍风奠基、第二课堂建设、职业素养培养等五方面全面展示了该系一年来学风建设的累累硕果，并在肯定成绩的同时提出展望。她表示，在今后的工作中将秉承习近平总书记的谆谆教诲，做青年学生的知心人、热心人与引路人，将学风建设工作推上新台阶。之后，胡继成宣读表彰决定，授予赵雪静等15名同学及2016级金融学本科五班等二十个集体“绩学之士奖”“模范先锋奖”“携手共进奖”“同心协力奖”和“文渊学舍奖”，并希望受表彰的集体和个人谦虚谨慎，戒骄戒躁，取得更加优异的成绩。最后，鲍静海作总结发言。她对学校领导、各职能部门、各院系多年来给予金融系的支持表示感谢，对金融系的学风建设工作给予充分肯定，并针对今后工作分别对教师与学生提出希望和要求：一是高度重视，充分认识到教师在学风建设工作中的重要性，发挥教师的示范引领作用，形成教育合力；二是要笃志好学，乘风破浪，学生继续夯实专业知识、丰富实践经历、不断提高自身职业素养。此次活动充分展示了金融系2018-2019学年学风建设成果，激发了学生主动学习的热情，为金融系提升人才培养质量、优化学风建设工作体系奠定了坚实基础。
美国西来大学校长张锡峰一行来我校访问交流,5月21日，美国西来大学校长张锡峰，河北省社科院人力资源研究所所长王建强、外事办副主任杨涛一行来我校访问交流。我校校长陈志强、国际合作与交流处处长赵惠娟与来访客人进行了座谈。会上，张锡锋首先介绍了美国西来大学的办学历史、办学优势、开设专业、网络教学以及合作意向。随后，陈志强与来访客人分享了我校的发展历史、办学特色以及国际化办学成果，希望与美国西来大学进一步加强合作交流，不断开阔思路，拓宽合作领域。双方同意以工商管理学科专业为基础，在教师互访和学生短期交流方面开展合作，打开两校国际交流与合作的局面，为两校师生开拓国际化视野搭建新平台。美国西来大学 (University of the West) 位于美国加州洛杉矶郡柔似蜜市，学校成立于1991年，具有安全性高、教师学生交流机会充分和实习就业机会多等优势。西来大学现有哲学系、工商管理系、英语系和心理系等六系，为美国“西部学校及大学联盟”成员高校，是中国教育部教育涉外监管信息网认可的美国高校。
我校党委书记杨兆廷率美国玛瑞埃塔大学代表团客人赴雄安新区走访调研,5月20日，我校党委书记杨兆廷率美国玛瑞埃塔大学领导力研究中心主任Gama Perruci、亚洲研究中心主任张妮及学生代表赴雄安新区走访调研。我校金融研究所所长杨蕾、副所长高鹏，国际教育学院副院长张楠楠参加了此次活动。杨兆廷一行先后参观了雄安新区市民服务中心及规划展览中心，亲身体验了现代化的便民服务大厅及方便快捷的办事流程。参观过程中，访问团详细了解了新区城市空间布局、交通体系规划、绿色环保建筑等方面的发展情况，听取了工作人员对无人驾驶、智能配送等内容的介绍。期间，来访客人在京东无人超市亲身体验了人脸识别、扫码支付等新技术的应用，并与当地工作人员就相关问题进行了深入交流。雄安新区的规划建设速度、绿色智能理念等给玛瑞埃塔大学师生代表团留下了深刻印象。此次雄安新区之行，玛瑞埃塔大学师生对雄安新区智慧、便捷、高效的公共服务设施和绿色生态环境给予高度评价，并对未来雄安新区的发展充满期待。此次走访调研活动进一步巩固了我校与美国玛瑞埃塔大学的友谊，对今后两校建立全方位合作关系、共同助力雄安新区发展具有重要的推动作用。<img alt="" src="/wwwfile/newsimg/20190523211900018.jpg" /> 合影留念
【喜报】我校保险系被评为“保定市加快建设新时代现代化强市先进集体”,近日，保定市人民政府下发《关于表彰保定市加快建设新时代现代化强市先进集体和先进个人的决定》（保政发【2019】2号），对在2013-2017年保定市加快建设新时代现代化强市进程中涌现出的一大批爱岗敬业、勇于创新、业绩突出的先进集体和模范人物进行表彰，全市100个先进集体和149名先进个人受到了表彰。我校保险系荣获“保定市加快建设新时代现代化强市先进集体”荣誉称号。
全国金融专业学位研究生教育指导委员会秘书长赵锡军来我校调研,近日，全国金融专业学位研究生教育指导委员会秘书长赵锡军来我校研究生部调研。研究生部主任李艳红、党总支书记周素彦、研究生导师代表及研究生部工作人员参加座谈会。会议由研究生部主任李艳红主持。首先，李艳红对赵锡军的到来表示欢迎，感谢金融教育指导委员会对我校的大力支持和帮助。随后，李艳红结合我校金融硕士“双导师、双考核、双主体”的培养特色，介绍了我校在招生、培养、学位、就业、学工等方面的具体工作和取得的成绩。之后，赵锡军对我校研究生部学生培养质量给予高度肯定，详细了解了我校金融硕士在导师遴选、课程设置、实习就业、导师指导、案例教学等方面的做法并提出指导意见。最后，与会导师与赵锡军进行了深入交流，希望金融教育指导委员会能够为导师提供良好的课程培训平台和更多的优质资源支持，不断提高我校导师的指导能力和水平。此次座谈交流，加深了我校与全国金融专业学位研究生教育指导委员会的联系，有利于进一步明晰我校金融硕士培养的思路和方向。<img alt="" src="/wwwfile/newsimg/20190523174900040.jpg" />座谈交流现场
我校党委/行政办公室党支部赴河北省太行监狱开展主题党日暨党风廉政建设警示教育活动,5月17日，为加强党风廉政建设和反腐败工作，增强支部党员拒腐防变和遵纪守法意识，我校党委/行政办公室党支部组织教工党员前往河北省太行监狱开展主题党日暨党风廉政建设警示教育活动。在太行监狱，党委/行政办公室党员先后参观了服刑人员的生产车间和生活住宿区，并认真观看了太行监狱拍摄的警示教育宣传片，聆听了两名犯罪服刑人员的现身说法。党员们对服刑人员犯罪前后的处境变化和高墙内外巨大反差感慨不已，思想上受到强烈震撼。最后，党委/行政办公室主任秦菊香作总结讲话，要求支部全体党员要模范遵守党纪国法，坚持把纪律和规矩挺在前面，筑牢防腐拒变的思想防线，做到自重、自省、自警、自励，始终把甘当配角、乐于奉献、忠诚实干作为人生坐标，为服务学校中心工作、发展大局做出更大贡献。通过此次活动，党委/行政办公室党支部党员们深受触动，大家纷纷表示会进一步增强廉洁自律意识，强化法纪观念，切实做到严于律己、防微杜渐、警钟长鸣。<img alt="" src="/wwwfile/newsimg/20190522184300045.png" />合影留念
我校74届金融二班老校友荣归母校,5月18日，带着对母校的深切眷念之情，我校原党委副书记王桂云等30余名74届金融二班老校友荣归母校，开展毕业四十五周年主题纪念活动。我校金融系党总支书记田晓丽、办公室副主任刘文敏参加了活动，活动由老校友邢清明主持。王桂云作为在校工作多年的老领导，代表学校对各位老校友的到来表示欢迎，全面回顾了学校的发展历程，着重阐述了新校区建设、升本等学校发展史上里程碑事件的详细过程，并诚挚号召全体校友在百年校庆之时再回校聚首。田晓丽代表金融系对各位老校友的到来表示欢迎，并介绍了金融系的发展沿革和取得的成绩。刘文敏向全体与会校友介绍了学校校友事业的发展状况，并表达了希望校友常回来看看的美好愿望。74届金融二班优秀校友代表、中国工商银行总行原副行长常瑞明代表全体老校友发言，他回忆了自己在校求学和毕业后的工作和发展情况，表达了对母校培养和教育的感恩之情，并真诚祝愿母校各项事业进一步蓬勃发展。之后，冯泽发等老校友阐述了自己的感言。74届金融二班班主任李培美和吕书杰分别发言，深情回顾了各自陪伴各位同学共同学习和生活的难忘岁月。老校友们向两位老师敬献了鲜花，主题活动现场气氛温馨、热烈，充满着久别重逢的喜悦与感动。活动后，全体与会人员在图书馆前合影，并参观了校园。各位老校友纷纷被母校取得的发展成就所震撼，为自己毕业于河北金融学院而倍感骄傲和自豪。<img alt="" src="/wwwfile/newsimg/20190522183900045.jpg" />原党委副书记王桂云发言<img alt="" src="/wwwfile/newsimg/20190522184000019.jpg" />向班主任敬献鲜花<img alt="" src="/wwwfile/newsimg/20190522184000057.jpg" />合影留念
我校举办学术道德建设月之“哲学社会科学工作者意识形态问题与话语体系建构”学术报告,近日，在2019年学术道德建设月期间，马克思主义学院副教授刘建涛为广大师生作了题为“哲学社会科学工作者意识形态问题与话语体系建构”学术报告。我校教师、研究生、本科生共近百人聆听报告。报告由科研处处长阎东彬主持。报告中，刘建涛首先从意识形态的内涵、意识形态与哲学社会科学的联系、我国哲学社会科学研究现状和构建中国特色社会主义话语体系4个方面，阐述了哲学社会科学研究中牢牢掌握意识形态主导权的重要性。随后，他结合我国实际，围绕哲学社会科学研究应研究什么、为谁研究、如何研究这一根本问题，提出建构中国特色社会主义话语体系的4点建议。习近平总书记强调坚持以马克思主义为指导，是当代中国哲学社会科学区别于其他哲学社会科学的根本标志，必须旗帜鲜明加以坚持。此次报告旨在进一步深化广大师生对习近平总书记讲话精神的理解领会，加强我校师生对哲学社会科学工作意识形态问题的理解和把握。<img alt="" src="/wwwfile/newsimg/20190522174100044.png" />马克思主义学院副教授刘建涛作学术报告
